Title,Price,Address,Bathroom,Room,Furnished,Pet Allowed,Postal Code
3 1/2 ROSEMOINT - 1ER ETAGE,$660.00,4530 Avenue Bourbonnière Montréal QC H1X 2M5 Canada,1,3 1/2,Non,Non,H1X 2M5
CSL - 1 & 2 BEDROOM APT. Renovated building. Heating included,$800.00,7910 Cote St-Luc Cote St. Luc QC H4W 1R2,1,2 1/2,Non,Unknown,H4W 1R2
2 1/2 2.5 SAPHIR II Saint Laurent Piscine Gym cour arrière,$895.00,135 PLACE COTE VERTU Saint Laurent QC H4N 1G4,1,2 1/2,Non,Unknown,H4N 1G4
Two Bedroom For Rent at LUNA - 1100 ave Dr. Penfield,$2155.00,1100 ave Dr. Penfield Montreal QC H3A 1A8,2,4 1/2,Non,Oui,H3A 1A8
Magnifique 7 1/2 - Exceptional 7 ½,$1625.00,2975 Sherbrooke H8S1K3 Lachine QC,2,6 1/2,Non,Non,H8S1K3
Two Bedroom/Two Bathroom For Rent at FARO - 1825 Ste Rose Street,$1445.00,1825 Ste Rose Street Montreal QC H2K 4M1,2,4 1/2,Non,Oui,H2K 4M1
Studio For Rent at FARO - 1825 Ste Rose Street,$885.00,1825 Ste Rose Street Montreal QC H2K 4M1,1,1 1/2,Non,Oui,H2K 4M1
5 1/2 rue PRINCE ARTHUR ELECTRO ET HYDRO INCLUS,$1900.00,109 Rue Prince Arthur E Montreal QC H2X 1B5 Canada,1,5 1/2,Oui,Non,H2X 1B5
5 1/2 chauffé rénové face au Jardin Botanique - stat.int.inclus,$1220.00,5536 boul. Pie IX H1X 2B8 Montréal QC,1,5 1/2,Non,Non,H1X 2B8
Two Bedroom For Rent at FARO - 1825 Ste Rose Street,$1375.00,1825 Ste Rose Street Montreal QC H2K 4M1,1,4 1/2,Non,Oui,H2K 4M1
5 bedroom available February 1 2019,$Surdemande,St. Leonard QC H1R 3J5 Canada,2,6 1/2,Oui,Non,H1R 3J5
St Léonard 51/2 sur Périnault libre 1100$ chauffé,$1100.00,Plusieurs choix Montréal QC H1P 2Z3,1,5 1/2,Non,Non,H1P 2Z3
Ahuntsic Spacieux et lumineux tout inclus,$2475.00,20e Av Montréal QC Canada,2,5 1/2,Oui,Non,
Condo loué tout meublé 1 chambre,$1800.00,2160 rue Laforce app. 502 Ville-Marie (Montréal) QC H2K 2E3,1,3 1/2,Oui,Unknown,H2K 2E3
Superbe condo de luxe située près de McGill et Centre bell!,$1800.00,1050 Rue Drummond Montréal QC H3G 0B7,1,2 1/2,Non,Unknown,H3G 0B7
Apartment à louer pour Décembre,$500.00,H1L5B9 Canada,1,2 1/2,Oui,Unknown,H1L5B9
5 1/2 metro Lionel Groulx Saint Henri Atwater,$1450.00,Montréal QC H2E 1Y5 Canada,1,5 1/2,Unknown,Unknown,H2E 1Y5
Splendide 5 ½ récemment rénové / Gorgeous 5 ½ recently renovated,$999.00,710 30e avenue Lachine QC H8S 3Z8,1,5 1/2,Non,Non,H8S 3Z8
5 1/2 style condo,$1795.00,6303 Rue Garnier Montréal QC H2G 2Z8 Canada,1,5 1/2,Non,Non,H2G 2Z8
NEW 1-BEDROOM CONDO IN DOWNTOWN - ALL INCLUDED - GYM POOL TERR,$1490.00,280 Boulevard René-Lévesque O Montréal QC H2Z 1Z8 Canada,1,3 1/2,Non,Oui,H2Z 1Z8
5 1/2 for rent Ville Emard. Renovated-includes appliances. Dec 1,$1400.00,2852 Rue Jacques Hertel Montréal QC H4E 1S7 Canada,1,5 1/2,Non,Oui,H4E 1S7
4 1/2 in Hochelaga,$850.00,593 Avenue Bourbonnière Montreal QC H1W 3N1,1,4 1/2,Non,Unknown,H1W 3N1
LUXURY Lowney Beautiful View Terrace Gym,$1450.00,H3C4A8 Canada,1,2 1/2,Non,Unknown,H3C4A8
JUILLET2019 studios neufs tout inclus centre-ville de Montréal,$990.00,1438 Overdale Montréal H3G 1V3 QC Canada,1,1 1/2,Oui,Unknown,H3G 1V3
studio bachelor 1 1/2 Downtown Westmount condo new May June,$1395.00,1750 cedar Montreal QC H3G 1A3,1,2 1/2,Non,Non,H3G 1A3
PROMO: 2 Bedroom Loft Style Griffintown Apartment with Locker!,$1795.00,305 de la Montagne Street Montreal QC H3C 0R6,2,1 1/2,Non,Unknown,H3C 0R6
Appartement Condo. 4 1/2. Ville Saint Laurent. Tours Bois Franc.,$1650.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,4 1/2,Oui,Non,
1 CHAMBRE- CHAUFF. & EAU CHAUDE INCL - VSL -514-856-0038,$800.00,975 Du Ruisseau Saint Laurent QC H4L 1E2,1,2 1/2,Non,Non,H4L 1E2
Recherché :4 1/2 métro Lionel groulx Saint Henri Atwater,$1450.00,Station Lionel-Groulx Montréal QC H4C 2G6 Canada,1,4 1/2,Unknown,Unknown,H4C 2G6
Recherché :3 1/2 saint leonard,$680.00,H1R2W8 Canada,1,2 1/2,Non,Non,H1R2W8
Grand et rénové 6 1/2 CHAUFFÉ à Louer sur Beaubien,$1650.00,2685 Beaubien Est Montréal H1Y1G8 QC,1,6 1/2,Non,Non,H1Y1G8
Recherché :Je cherche le logement 3 1/2 Apartment 3 1/2 wanted,$650.00, Montreal H3H1H6 QC Canada,1,3 1/2,Non,Oui,H3H1H6
3 1/2 very cozy quiet $700 min from beautiful water views,$700.00,H8R3S3 Canada,1,2 1/2,Non,Unknown,H8R3S3
Appartement meublé à louer,$1600.00,H1V1Z3 Canada,2,4 1/2,Oui,Unknown,H1V1Z3
Luxurious 4 1/2 in the heart of griffintown,$2045.00,H3C 0R6 Canada,1,4 1/2,Non,Oui,H3C 0R6
Lasalle Grand 3 1/2 disponible pour maintenant décembre,$625.00,Rue Airlie LaSalle QC H8R 2A7 Canada,3,3 1/2,Non,Non,H8R 2A7
Luxueux 4 1/2 dans le centre de GriffinTown,$2045.00,H3C 0R6 Canada,1,4 1/2,Non,Oui,H3C 0R6
Centre-ville meublé tout inclus,$1400.00,1227 Saint-Marc H3H 2E6 Montréal QC,1,3 1/2,Oui,Unknown,H3H 2E6
Snowdon basement apartment,$650.00,5228 A Clanranald H3X2S4 Montreal QC,1,1 1/2,Non,Unknown,H3X2S4
Condominium loft 1300 pieds carrés,$1200.00,4843 Rue Sainte-Catherine E Montréal QC H1V 1Z7 Canada,1,6 1/2,Oui,Non,H1V 1Z7
PROMOTION beau 51/2 sur 2 étages libre immédiatement,$975.00,7300 Avenue Tisserand Brossard QC J4W 2Z3 Canada,1,5 1/2,Non,Non,J4W 2Z3
Luxueux Condo Cité de la nature libre à partir1er Décembre,$1600.00,4900 Boulevard de l'Assomption Montréal QC H1T 3V2 Canada,2,4 1/2,Non,Non,H1T 3V2
Large 3 1/2 Condo in Griffintown,$Surdemande,400 Rue de l'Inspecteur Montréal QC H3C 2K5 Canada,1,3 1/2,Oui,Oui,H3C 2K5
One-Bedroom Condo (3 months lease transfer),$1200.00,1140 Rue Wellington Montréal QC H3C 1V8 Canada,1,2 1/2,Non,Oui,H3C 1V8
41/2 condo $ 1000 sublet / Lease transfer,$1000.00,1810 Rue du Pirée Saint-Laurent QC H4R 2Z5 Canada,1,4 1/2,Oui,Non,H4R 2Z5
À LOUER 1er JANVIER - HOMA - 3 1/2 - LOFT URBAIN - incl eau chau,$800.00,1674 Rue Sainte-Catherine E Montréal QC H2L 2J4 Canada,1,3 1/2,Non,Oui,H2L 2J4
4 1/2 Apartment for rent at wiseman and Beaumont intersection,$720.00,6920 Avenue Wiseman Montréal QC H3N 2N2 Canada,1,4 1/2,Non,Unknown,H3N 2N2
Cession de bail/Lease transfer: 3 ½ Berri-UQAM,$783.00,1815 Rue Amherst Montréal QC H2L 3L7 Canada,1,3 1/2,Non,Oui,H2L 3L7
Outremont adj 31/2 1 bedroom chambre HEC Universite OCTOBER,$999.00,6300 Lennox Montreal QC H3S 2N8,1,3 1/2,Non,Non,H3S 2N8
2 Bedroom in CSL | Renovated Onsite Laundry and more!,$1199.00,5501 Avenue Adalbert Cote-St-Luc QC H4W 2A9,1,4 1/2,Non,Oui,H4W 2A9
2 bedrooms 41/2 to for rent condo neuf Saint Leonard,$1160.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,4 1/2,Non,Unknown,H1R 3N3
3 1/2 3.5 LAFRAMBOISE Saint-Laurent Montreal Piscine,$1045.00,55 Laframboise Saint-Laurent QC H4N 1P2,1,3 1/2,Non,Unknown,H4N 1P2
Luxury new downtown Condo fully furnished with large smart TV,$Surdemande,1211 Rue Drummond Montréal QC H3G 1V7 Canada,1,2 1/2,Oui,Non,H3G 1V7
4 1/2 à Louer dans Villeray,$950.00,Avenue Henri-Julien Montréal QC H2P 2J4 Canada,1,4 1/2,Non,Non,H2P 2J4
appartement,$700.00,3000 Chemin de la Côte-Sainte-Catherine Montréal QC H3T 2A7 Canada,1,1 1/2,Oui,Unknown,H3T 2A7
Recherché :Recherche 3 1/2 ou 4 1/2 a partir du 1er Decembre,$950.00, H3X 2G7 Montreal QC,1,3 1/2,Oui,Non,H3X 2G7
Recherché :Looking for 3 1/2 Apartment Montreal,$800.00,H3C Canada,1,2 1/2,Non,Unknown,
Recherché :RECHERCHE 3 1/2 Laurier mile end plateau,$750.00, Montréal H2J 1H2 QC Canada,1,3 1/2,Oui,Non,H2J 1H2
Condo au 10e étage à louer avec superbe vue panoramique,$1350.00,4650 Rue Jean-Talon Est Saint-Léonard QC H1S 0A6 Canada,1,4 1/2,Non,Oui,H1S 0A6
Modern 3 1/2 in Downtown Montreal,$1380.00,Rue Mackay Montréal QC H3G Canada,1,2 1/2,Non,Oui,
Chic & rooftop 3’ collège Notre-Dame et Marie-de-france CMF,$2800.00,H3T 1N5 Canada,1,6 1/2,Oui,Non,H3T 1N5
Grand 4 1/2 une chambre fermée sur le plateau,$1060.00,Rue Marquette Montréal QC H2J 3Z4 Canada,1,4 1/2,Non,Unknown,H2J 3Z4
3 1/2 Boulevard Edouard Montpetit,$720.00,H3T 1J3 Canada,1,3 1/2,Oui,Unknown,H3T 1J3
Lasalle bachelor great location near river parks and downtown.,$520.00,83A Alepin h8p2c9 Lasalle QC,1,1 1/2,Oui,Unknown,h8p2c9
4 1/2 Montréal métro rénové,$1125.00,2265 Rue Frontenac Montréal QC H2K 2Z8 Canada,1,4 1/2,Non,Oui,H2K 2Z8
Metro Place D'Armes Big 3 1/2,$1350.00,1081 Rue Saint-Urbain Montréal QC H2Z 1Y6 Canada,1,3 1/2,Non,Non,H2Z 1Y6
Aparamente a loué 3/12 disponible maintenant,$660.00,12024 Rue Lachapelle Montréal QC H4J 2M4 Canada,1,3 1/2,Non,Non,H4J 2M4
Im looking for bachelor studio to rent budget 550,$550.00,H4A3K5 Canada,1,1 1/2,Non,Unknown,H4A3K5
Échange/Swap Très beau 4 et 1/2 style condo dans Ahuntsic à écha,$Échange, Montréal H2C 2p2 QC Canada,1,4 1/2,Non,Non,H2C 2p2
Downtown 2bd – NEW FULLY RENOVATED – December,$1200.00,1009 Boul St-Laurent Montréal QC H2Z 1J4 Canada,1,4 1/2,Non,Non,H2Z 1J4
pour une visite du logement jeudi 15 novembre 19h00 #4,$545.00,10962 Av l'Archevêque #4 Montréal-Nord QC H1H 3A5 Canada,1,3 1/2,Non,Unknown,H1H 3A5
3 1/2 Belle Opportunités a saisir a 700 m de Metro Jarry,$612.00,8190 Av Christophe Colomb Montreal H2P1X2 QC,1,3 1/2,Non,Unknown,H2P1X2
4 1/2 meublé metro jolie-coeur,$1000.00,Montreal QC H4E 4J6 Canada,1,4 1/2,Oui,Non,H4E 4J6
2 Bedroom unit in DDO - 514-683-2252,$885.00,4452 des Sources Dollad des Ormeaux QC H8Y 3B9,2,1 1/2,Non,Non,H8Y 3B9
Appartement Condo. Loft 2 1/2. Ville Saint Laurent. Bois Franc.,$1175.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,1 1/2,Non,Unknown,
STUNNING 2 BEDROOM + MEZZANINE PH SUITE AVAILABLE IN Montreal,$4750.00,1009 Rue De Bleury Montreal QC H2Z 0A3,2,4 1/2,Non,Oui,H2Z 0A3
6 et demi meublé équipé-fully furnished equipped- NDG,$2200.00,4566 Avenue Beaconsfield Montréal QC H4A 2H7 Canada,1,6 1/2,Oui,Non,H4A 2H7
3 bedrooms 51/2 to for rent condo neuf Saint Leonard,$1460.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,5 1/2,Non,Non,H1R 3N3
4 1/2 meublé metro jolie-coeur,$1000.00,Montreal QC H4E 4J6 Canada,1,4 1/2,Oui,Non,H4E 4J6
5 1/2 RDC/Ground floor Duplex,$1625.00,Rue Globert Montréal QC H3W 2E6 Canada,2,5 1/2,Non,Non,H3W 2E6
4 1/2 Apartment Newly Available in St-Henri MUST SEE!,$1455.00,5180 Philippe-Lalonde Suite 201 H4C 0B9 St-Henri QC,1,4 1/2,Non,Oui,H4C 0B9
Logement à louer Hochelaga Maisonneuve,$800.00,Ste-Catherine Est H1W 2G3 Montreal QC,1,3 1/2,Oui,Non,H1W 2G3
Bas 4 1/2 LaSalle - cour et stationnement,$825.00,7836 Thelma H8P 1W7 Montreal (LaSalle) QC,1,4 1/2,Non,Non,H8P 1W7
Condo,$1650.00,635 Rue Saint Maurice Montréal QC H3C 1C7 Canada,1,3 1/2,Oui,Non,H3C 1C7
4 1/2 demi ss-sol a sous-louer,$655.00,H1T 3N3 Rosemont H1T3N3 QC Canada,1,4 1/2,Non,Unknown,H1T 3N3
6 1/2 Complètement Rénové a neuf/ 6 1/2 fully renovated,$1400.00,Montreal QC H1M 2C4 Canada,2,6 1/2,Non,Unknown,H1M 2C4
Little Italy - Great 1BR apartment w full backyard!,$1100.00,H2S3E5 Canada,1,2 1/2,Non,Unknown,H2S3E5
4 ½ renovated,$850.00,580 Avenue Bilaudeau Montréal QC H1L 4A4 Canada,1,4 1/2,Non,Non,H1L 4A4
Recherché :Appartement pour une petite garderie,$Surdemande, LaSalle H8R 3A4 QC,1,4 1/2,Non,Non,H8R 3A4
Sous-location - Montréal Plateau - mi-janvier à fin-mars - 1800$,$1800.00,2517 Rue Sheppard Montréal QC H2K 3L3 Canada,1,4 1/2,Oui,Non,H2K 3L3
4 ½ rénové,$850.00,580 Avenue Bilaudeau Montréal QC H1L 4A4 Canada,1,4 1/2,Non,Non,H1L 4A4
SWAP grand 4 1/2 Plateau/Village,$1275.00,Montréal QC Canada H2L3X5,1,4 1/2,Non,Oui,H2L3X5
Available mid-Jan to mid-march,$900.00, Montreal H2k1a3 QC Canada,1,2 1/2,Oui,Unknown,H2k1a3
Recherché :Appartement pour une petite garderie,$Surdemande, H8R 3A4 LaSalle QC Canada,1,3 1/2,Non,Non,H8R 3A4
5 1/2 UDeM POLY HEC avec 2 stationnements,$1349.00,H3T1K9 Canada,1,5 1/2,Non,Non,H3T1K9
BORD DE L'EAU CONDO DE LUXE 2 GRANDE TÉRRACE JACUZZI,$1800.00,4796 Boul Lévesque E Laval QC H7C 1M6,1,4 1/2,Oui,Unknown,H7C 1M6
Condo 4-1/2 a louer -RiveSud-,$1240.00,7630 Chemin de Chambly Saint-Hubert QC J3Y 0C4 Canada,1,4 1/2,Non,Oui,J3Y 0C4
Brand new (Exalto )4 1/2 for rent .195 rue peel Griffintown,$1600.00,195 Peel h3C0T1 Griffintown. Montreal QC,1,4 1/2,Non,Non,h3C0T1
Fully Furnished Luxury Old Montreal Condo for Rent,$3000.00,1000 Rue de la Commune E Montréal QC H2L 5C1 Canada,2,2 1/2,Oui,Non,H2L 5C1
New Condo for rent-Atwater Market-Griffintown-Little Burgundy,$2300.00,230 rue Dominion Montreal QC H3J 1N4,1,4 1/2,Non,Unknown,H3J 1N4
3-1/2 TMR / Ville Mont Royal,$725.00,25 Avenue Brittany Mont-Royal QC H3P 1A2 Canada,1,2 1/2,Non,Non,H3P 1A2
1 Bdrm. unit - Heating & hot water incl. VSL- 514-400-6623,$775.00,2323 Modugno Saint Laurent QC H4R 1X5,1,2 1/2,Non,Non,H4R 1X5
Le Quartet - Piscine extérieure - Grands appartements rénovés,$900.00,95 Boulevard Deguire Saint-Laurent QC H4N 1N5 Canada,1,4 1/2,Non,Non,H4N 1N5
Très grand condo 3 1/2 ensoleillé. 801 Rue de la Commune.,$2300.00,801 Rue de la Commune E Montréal QC H2L 0A3 Canada,1,3 1/2,Non,Unknown,H2L 0A3
Secure YOUR Short Term Stay at Campus1 MTL | January 2019,$Surdemande,420 Rue Sherbrooke O Montréal QC H3A 1B4 Canada,1,4 1/2,Oui,Non,H3A 1B4
Au cœur du Plateau à quelques mètres d’un parc,$1500.00,4533 Rue Drolet #1 Montréal QC H2T 2G1 Canada,1,4 1/2,Non,Non,H2T 2G1
Grand 3 1/2 ensoleillée Rue St-André.,$Surdemande,2018 Rue Saint-André Montréal QC H2L 3V1 Canada,1,3 1/2,Non,Unknown,H2L 3V1
Très grand 4 1/2 ensoleillé Boulevard Langelier.,$675.00,11540 Boulevard Langelier Montréal-Nord QC H1G 3L8 Canada,1,4 1/2,Non,Unknown,H1G 3L8
Très grand 4 1/2 avec bureau ensoleillé boul de Maisonneuve,$1250.00,1452 Boul de Maisonneuve E Montréal QC H2L 2A9 Canada,1,4 1/2,Non,Unknown,H2L 2A9
GRAND ET BEAU 4 1/2: SUR LA BELLE RUE BOYER,$1050.00, Montréal H2r2r8 QC,1,4 1/2,Non,Non,H2r2r8
RENOVATED 4 1/2 - 850$,$850.00,700 Boul Crémazie E Montréal QC H2P 1G2 Canada,1,4 1/2,Non,Non,H2P 1G2
Recherché :I’m Looking for an Apartment 3 1/2,$550.00,H8R2A3 Canada,1,2 1/2,Non,Unknown,H8R2A3
Appartements 4 1/2 à louer à Pointe-aux-Trembles,$660.00,14441 Rue Montmartre Pointe-aux-Trembles QC H1A 1E6 Canada,1,4 1/2,Non,Non,H1A 1E6
Bel appartement sur le plateau 3 1/2 avec électros,$1330.00,H2H1L7 Canada,1,3 1/2,Oui,Non,H2H1L7
3 ½ complètement neuf « pas encore utilisé» Montréal-Nord 700$,$700.00,10383 Avenue Hébert H1H 3W7 Montreal Nord QC,1,2 1/2,Oui,Non,H1H 3W7
Recherché :Recherche 3 1\2,$Surdemande, montreal h2n1t5 QC Canada,3,3 1/2,Non,Non,h2n1t5
Condo au cœur de Griffintown - Entièrement meublé,$1800.00,1085 Rue Smith Montréal QC H3C 1X1 Canada,1,2 1/2,Oui,Unknown,H3C 1X1
Condo de luxe au cœur de Griffintown - Entièrement meublé!!,$1825.00,235 Rue Peel Montréal QC H3C 0P8 Canada,1,2 1/2,Oui,Unknown,H3C 0P8
>>>✅✅>>> $1000 BUY HOME - NO BANK NEEDED - RENT TO OWN - HOUSE,$999.00,Cérès Québec Canada,1,5 1/2,Non,Non,
3 1/2 Plateau Fabre Ensoleillé Planchers bois franc Janvier $835,$835.00,5323 Rue Fabre Montréal QC H2J 3W6 Canada,1,2 1/2,Non,Non,H2J 3W6
PROMOTION! TRES GRAND 3.5-620$ ET 4.5-700$,$Surdemande,8105 Rue Notre-Dame Est Montréal QC H1L 3L1 Canada,1,4 1/2,Non,Non,H1L 3L1
Nice 5 1/2 - 6 1/2 Available for now - Parc la Fontaine,$2200.00,4103 Rue Papineau Montréal QC H2K 4K2 Canada,1,6 1/2,Non,Non,H2K 4K2
Plateau 3 1/2 Style condo completement renove a louer,$1100.00,4086 Rue St-Hubert Montréal QC H2L 4A8 Canada,1,2 1/2,Oui,Non,H2L 4A8
2 Bedroom unit in DDO - 514-683-2252,$885.00,4452 des Sources Dollad des Ormeaux QC H8Y 3B9,2,1 1/2,Non,Non,H8Y 3B9
2 1/2 à louer - Ville-Marie Montréal,$1635.00,110 Rue Sainte-Thérèse Montréal QC H2Y1E6,1,2 1/2,Oui,Oui,H2Y1E6
Condo à louer -Canal Lachine- 2 chambres- DISPONIBLE-,$1415.00,5180 Rue Philippe-Lalonde Montréal QC H4C 0B2,1,4 1/2,Non,Non,H4C 0B2
Naturally Lit Spacious 2 Bedroom in CSL | Ideal for Students!,$1299.00,6565 chemin Kildare Montreal QC H4W 1S4,1,4 1/2,Non,Oui,H4W 1S4
4 bedroom apartment for rent,$3250.00,5652 Av du Parc Montréal QC H2V 4H1 Canada,2,6 1/2,Non,Non,H2V 4H1
Plateau 3 1/2 Style condo completement renove a louer,$1100.00,4086 Rue St-Hubert Montréal QC H2L 4A8 Canada,1,2 1/2,Oui,Non,H2L 4A8
Logement a louer l’epiphanie,$835.00,Rue Majeau L'Épiphanie QC J5X 0A4 Canada,1,4 1/2,Non,Oui,J5X 0A4
FULLY FURNISHED ALL INCLUDED 51/2 - NDG (LOYOLA),$1650.00, Montreal H4V 2A2 QC Canada,1,5 1/2,Oui,Non,H4V 2A2
Grand 6 1/2 à louer dans Hochelaga-Maisonneuve. 1er février.,$1100.00,570 Aird H1V 2T9 Hochelaga-Maisonneuve QC,1,6 1/2,Non,Non,H1V 2T9
3 et démi en cession de bail décémbre gratuit,$655.00, Montréal H1N 2R1 QC,1,3 1/2,Non,Non,H1N 2R1
(Beaubien- De Lorimier )Beau grand 3 1/2 rénové style condo,$950.00,Avenue de Lorimier Montréal QC H2G 2P4 Canada,1,3 1/2,Oui,Non,H2G 2P4
4/1/2 for rent in verdun,$850.00,1000 Rue Woodland Verdun QC H4H 1V9 Canada,2,4 1/2,Non,Non,H4H 1V9
FLEURY EST AHUNTSIC/CARTIERVILLE; 3 1/2,$650.00,2215 Rue Fleury E Montréal QC H2B 1K5 Canada,1,2 1/2,Non,Non,H2B 1K5
"3-1/2 APT WATERFRONT-Gouin Est Montreal / 3-1/2 APT BORD DE L""E",$Surdemande,9813 Boulevard Gouin E Montréal QC H1C 1A2 Canada,1,3 1/2,Non,Non,H1C 1A2
CONDO MEUBLÉ À LOUER VIEUX MONTRÉAL,$1600.00,901 Rue de la Commune E Montréal QC H2L OE2 Canada,1,3 1/2,Oui,Oui,
"2-1/2 APT WATERFRONT-Gouin Est Montreal / 2-/2 APT BORD DE L""EA",$Surdemande,9813 Boulevard Gouin E Montréal QC H1C 1A2 Canada,1,2 1/2,Non,Non,H1C 1A2
Fully furnished 3 1/2 very close to McGill winter term sublease,$1100.00, Montreal H2X2C8 QC Canada,1,2 1/2,Oui,Non,H2X2C8
Recherché :Recherche 3 et 1/2 pour 1er jan Villeray/Rosemont/Petite Italie,$800.00,Rue Alexandra Montréal QC H2S 3J6 Canada,1,2 1/2,Oui,Unknown,H2S 3J6
4 1/2 Metro Honoré-Beaugrand à PAT,$790.00,1690 Boulevard Saint-Jean-Baptiste Montréal QC H1B 5N8 Canada,1,4 1/2,Non,Non,H1B 5N8
Ville-Marie entreposage chauffé et sécurisé libre de suite,$50.00,2306 rue Sherbrooke MONTREAL QC H2K 1E5,1,1 1/2,Non,Unknown,H2K 1E5
Animaux Bienvenus - Lumineux 3.5 - Village Shaughnessy!,$1449.00,2121 Saint Mathieu Montreal QC H3H 2J3,1,2 1/2,Non,Oui,H3H 2J3
Renovated 2 Bedroom | Onsite Laundry Pets Welcome!,$1299.00,6565 chemin Kildare Montreal QC H4W 1S4,1,4 1/2,Non,Oui,H4W 1S4
Super Cozy & sweet Downtown best location Condo for rent!,$1380.00,Rue St-Alexandre Montréal QC Canada,1,2 1/2,Oui,Unknown,
5 1/2 DE LUXE ROSEMONT - ELECTRO - WIFI INCLUS - 1er DECEMBRE,$1300.00,6522 29ième avenue Ville de Montréal H1T3H4 QC,1,5 1/2,Non,Oui,H1T3H4
Spacious 1BR Loft Next To Square Victoria Downtown Montreal,$2500.00,454 Rue de la Gauchetière O Montréal QC H2Z 1E3 Canada,1,2 1/2,Oui,Non,H2Z 1E3
3 Bdrm/2 baths.Beautiful.Bright.2017construction. CSL $1950,$1950.00,7369 Chemin Kildare Côte Saint-Luc QC H4W Canada,2,5 1/2,Non,Non,
3 bedrooms 51/2 to for rent condo neuf Saint Leonard,$1460.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,5 1/2,Non,Non,H1R 3N3
2 bedrooms 41/2 townhouse maison de ville Westmount May June,$1950.00,1750 cedar Montreal QC H3G 1A3,1,4 1/2,Non,Non,H3G 1A3
Appartement Condo. 5 1/2 Ville Saint Laurent. Tours Bois Franc.,$2200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,5 1/2,Non,Unknown,
DANS MILE-EX SUPERBE LOFT 6397 ST-LAURENT (BEAUBIEN),$1550.00,Place Gennevilliers Laliberté Montréal QC H1V Canada,1,4 1/2,Oui,Unknown,
Spacious 1BR Loft Next To Square Victoria Downtown Montreal,$2500.00,454 Rue de la Gauchetière O Montréal QC H2Z 1E3 Canada,1,2 1/2,Oui,Non,H2Z 1E3
!! BEAU 4½ RÉNOVÉ / NICE RENOVATED 4 1/2 COTE ST LUC!! NOW!!,$895.00,4875 Dufferin montreal QC H3X 2Z2,1,4 1/2,Non,Unknown,H3X 2Z2
3.5 à louer / 3.5 for rent Côte Des Neiges,$1150.00,4858 Cote Des Neiges Montreal QC H3V 1G8,1,2 1/2,Non,Unknown,H3V 1G8
Grand 5 1/2 Haut de duplex à louer (rénové),$900.00,6339 Rue Huot Montréal-Nord QC H1G 2A2 Canada,1,5 1/2,Non,Non,H1G 2A2
Superbe condo avec 2 chambres MEUBLÉ/ÉQUIPÉ (St-Denis),$2275.00,F 4411 St-Denis #412 Montreal QC H2J 2L2,1,4 1/2,Oui,Non,H2J 2L2
4 bedroom apartment for rent,$3250.00,5652 Av du Parc Montréal QC H2V 4H1 Canada,2,6 1/2,Non,Non,H2V 4H1
1 Bdrm available at 1350 Du Fort street Montreal,$1025.00,1350 Du Fort street Montreal QC H3H 2R7,1,2 1/2,Non,Unknown,H3H 2R7
3 1/2 à louer au 1350 rue Du Fort Montréal,$1025.00,1350 rue Du Fort Montréal QC H3H 2R7,1,2 1/2,Non,Unknown,H3H 2R7
Animaux Bienvenus! 3 1/2 Dispo Maintenant!,$999.00,1121 Rue Mistral Montreal QC H2P 2X6,1,2 1/2,Non,Oui,H2P 2X6
Appartement 5 1/2 a louer Saint Laurent,$915.00,1665 Rue Crevier Saint-Laurent QC H4L 2X4 Canada,1,5 1/2,Unknown,Oui,H4L 2X4
Transfert de bail,$1126.00,H3H1C3 Canada,1,2 1/2,Non,Non,H3H1C3
1BR (3 1/2) - Viau Metro - Olympic Stadium near all amenities,$610.00,4659 Hochelaga Montreal QC H1V 1C9,1,2 1/2,Non,Unknown,H1V 1C9
À louer!! Condo de luxe meublé Rocabella - tous services inclus!,$2500.00,1300 Boulevard René-Lévesque O Montréal QC H3G 0B7 Canada,1,3 1/2,Oui,Oui,H3G 0B7
Bright&Sunny 4 1/2 5Month Lease Transfer near Sherbrooke Metro,$1400.00,1025 Rue Sherbrooke E Montréal QC H2L 1L4 Canada,1,4 1/2,Non,Oui,H2L 1L4
MILE-END - PLATEAU ! GRAND 4 1/2 (2 CHAMBRES FERMÉES),$1400.00,5570 Avenue de l'Esplanade Montréal QC H2T 3A1 Canada,1,4 1/2,Non,Oui,H2T 3A1
Spacieux 4 ½ de 953 pi.ca - Secteur Ahuntsic,$1408.00,1400 Rue Sauvé O Montréal QC H4N 1C5 Canada,1,3 1/2,Non,Unknown,H4N 1C5
Spacieux 5 ½ de 1 139 pi.ca - Secteur Ahuntsic,$1800.00,1400 Sauvé Ouest H4N 1C5 Montréal QC,1,5 1/2,Non,Oui,H4N 1C5
Vieux-Rosemont 6 1/2,$1683.00,h1y2n8 Canada,2,6 1/2,Non,Non,h1y2n8
Verdun 4 1/2 RDC / first floor + Parking Dec. 1st Lease Transfer,$860.00,H4G2S6 Canada,1,4 1/2,Non,Unknown,H4G2S6
